Organization Code,Organization Name,Course Code,Course Name,American Indian or Alaska Native Count,Asian Count,Black or African American Count,Hispanic or Latino Count,White Count,Native Hawaiian or Other Pacific Islander Count,Two Or More Races Count,Male Count,Female Count,Total Student Count
1110,FALCON 49,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1110,FALCON 49,26,Psychology,0,0,0,0,0,0,0,0,0,0
1110,FALCON 49,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1110,FALCON 49,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1110,FALCON 49,29,Statistics,0,6,12,16,49,0,6,40,49,89
1110,FALCON 49,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1110,FALCON 49,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1110,FALCON 49,32,Studio Art: Drawing,0,1,1,3,21,0,0,6,20,26
1110,FALCON 49,33,U.S. History,1,10,7,25,96,1,11,64,87,151
1110,FALCON 49,34,World History,0,2,6,19,60,1,6,32,62,94
1110,FALCON 49,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1110,FALCON 49,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1110,FALCON 49,TOTAL,DISTRICT TOTALS,2,53,57,133,571,6,63,357,528,885
1120,EDISON 54 JT,01,Art History,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,02,Biology,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,13,European History,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,14,French Language,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,15,French Literature,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,16,German Language,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,23,Physics B,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,26,Psychology,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,29,Statistics,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,34,World History,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1120,EDISON 54 JT,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,01,Art History,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,02,Biology,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,13,European History,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,14,French Language,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,15,French Literature,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,16,German Language,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,23,Physics B,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,26,Psychology,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,29,Statistics,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,34,World History,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1130,MIAMI/YODER 60 JT,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,01,Art History,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,02,Biology,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,13,European History,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,14,French Language,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,15,French Literature,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,16,German Language,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,23,Physics B,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,26,Psychology,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,29,Statistics,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,34,World History,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1140,CANON CITY RE-1,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,01,Art History,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,02,Biology,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,13,European History,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,14,French Language,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,15,French Literature,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,16,German Language,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,23,Physics B,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,26,Psychology,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,29,Statistics,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,34,World History,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1150,FREMONT RE-2,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,01,Art History,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,02,Biology,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,13,European History,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,14,French Language,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,15,French Literature,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,16,German Language,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,23,Physics B,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,26,Psychology,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,29,Statistics,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,33,U.S. History,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,34,World History,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1160,COTOPAXI RE-3,TOTAL,DISTRICT TOTALS,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,01,Art History,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,02,Biology,0,1,0,9,28,0,2,13,27,40
1180,ROARING FORK RE-1,03,Calculus AB,0,0,0,5,17,0,1,12,11,23
1180,ROARING FORK RE-1,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,05,Chemistry,0,1,0,2,8,0,1,6,6,12
1180,ROARING FORK RE-1,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,07,Computer Science AB,0,0,0,1,5,0,0,6,0,6
1180,ROARING FORK RE-1,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,10,English Language and Composition,0,1,0,52,110,1,6,68,102,170
1180,ROARING FORK RE-1,11,English Literature and Composition,0,0,0,1,0,0,0,1,0,1
1180,ROARING FORK RE-1,12,Environmental Science,0,0,0,1,7,0,0,7,1,8
1180,ROARING FORK RE-1,13,European History,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,14,French Language,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,15,French Literature,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,16,German Language,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,18,Government and Politics: United States,0,1,0,9,26,0,1,10,27,37
1180,ROARING FORK RE-1,19,Human Geography,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,23,Physics B,0,1,0,7,28,0,0,14,22,36
1180,ROARING FORK RE-1,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,26,Psychology,0,0,0,6,0,0,0,2,4,6
1180,ROARING FORK RE-1,27,Spanish Language,0,0,0,25,1,0,0,4,22,26
1180,ROARING FORK RE-1,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,29,Statistics,0,0,0,5,12,0,2,7,12,19
1180,ROARING FORK RE-1,30,Studio Art: 2-D Design,0,0,0,0,1,0,0,0,1,1
1180,ROARING FORK RE-1,31,Studio Art: 3-D Design,0,0,0,2,1,0,0,1,2,3
1180,ROARING FORK RE-1,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,33,U.S. History,0,0,0,0,8,0,0,4,4,8
1180,ROARING FORK RE-1,34,World History,0,0,0,14,31,0,0,21,24,45
1180,ROARING FORK RE-1,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1180,ROARING FORK RE-1,TOTAL,DISTRICT TOTALS,0,5,0,139,283,1,13,176,265,441
1195,GARFIELD RE-2,01,Art History,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,02,Biology,0,0,0,0,8,0,0,5,3,8
1195,GARFIELD RE-2,03,Calculus AB,0,0,0,1,4,0,0,5,0,5
1195,GARFIELD RE-2,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,05,Chemistry,0,0,0,2,3,0,0,3,2,5
1195,GARFIELD RE-2,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,08,Economics: Macro,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,10,English Language and Composition,0,0,0,1,8,0,0,4,5,9
1195,GARFIELD RE-2,11,English Literature and Composition,0,0,0,1,2,0,0,0,3,3
1195,GARFIELD RE-2,12,Environmental Science,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,13,European History,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,14,French Language,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,15,French Literature,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,16,German Language,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,18,Government and Politics: United States,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,19,Human Geography,0,1,0,5,22,0,4,13,19,32
1195,GARFIELD RE-2,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,23,Physics B,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,26,Psychology,0,0,0,0,1,0,0,0,1,1
1195,GARFIELD RE-2,27,Spanish Language,0,0,0,5,0,0,0,0,5,5
1195,GARFIELD RE-2,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,29,Statistics,0,0,0,1,2,0,0,2,1,3
1195,GARFIELD RE-2,30,Studio Art: 2-D Design,0,0,0,1,0,0,0,0,1,1
1195,GARFIELD RE-2,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,33,U.S. History,0,0,0,6,13,0,0,10,9,19
1195,GARFIELD RE-2,34,World History,0,0,0,3,17,0,1,8,13,21
1195,GARFIELD RE-2,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1195,GARFIELD RE-2,TOTAL,DISTRICT TOTALS,0,1,0,26,80,0,5,50,62,112
1220,GARFIELD 16,01,Art History,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,02,Biology,4,0,0,18,41,0,3,29,37,66
1220,GARFIELD 16,03,Calculus AB,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,05,Chemistry,0,0,1,3,16,1,4,10,15,25
1220,GARFIELD 16,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,07,Computer Science AB,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,08,Economics: Macro,0,0,0,0,1,0,0,0,1,1
1220,GARFIELD 16,09,Economics: Micro,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,10,English Language and Composition,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,11,English Literature and Composition,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,12,Environmental Science,3,0,1,34,49,0,3,56,34,90
1220,GARFIELD 16,13,European History,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,14,French Language,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,15,French Literature,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,16,German Language,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,17,Government and Politics: Comparative,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,18,Government and Politics: United States,2,0,1,16,33,1,5,29,29,58
1220,GARFIELD 16,19,Human Geography,4,0,1,35,46,0,3,54,35,89
1220,GARFIELD 16,20,Latin Literature,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,21,Latin: Vergil,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,22,Music Theory,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,23,Physics B,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,24,Physics C: Electricity and Magnetism,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,25,Physics C: Mechanics,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,26,Psychology,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,27,Spanish Language,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,28,Spanish Literature,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,29,Statistics,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,30,Studio Art: 2-D Design,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,31,Studio Art: 3-D Design,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,32,Studio Art: Drawing,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,33,U.S. History,2,0,0,20,50,0,5,37,40,77
1220,GARFIELD 16,34,World History,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,35,Chinese Language and Culture,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,36,Japanese Language and Culture,0,0,0,0,0,0,0,0,0,0
1220,GARFIELD 16,TOTAL,DISTRICT TOTALS,15,0,4,126,236,2,23,215,191,406
1330,GILPIN COUNTY RE-1,01,Art History,0,0,0,0,0,0,0,0,0,0
1330,GILPIN COUNTY RE-1,02,Biology,0,0,0,3,12,0,1,10,6,16
1330,GILPIN COUNTY RE-1,03,Calculus AB,0,0,0,3,9,0,1,8,5,13
1330,GILPIN COUNTY RE-1,04,Calculus BC,0,0,0,0,0,0,0,0,0,0
1330,GILPIN COUNTY RE-1,05,Chemistry,0,0,0,0,0,0,0,0,0,0
1330,GILPIN COUNTY RE-1,06,Computer Science A,0,0,0,0,0,0,0,0,0,0
